step,source,target,accuracy,loss
10000,WAL,RUN,0.3102006688963211,4.702933311462402
10000,WAL,CLD,0.36538461538461536,4.917638778686523
10000,WAL,CLU,0.32525083612040134,5.099678039550781
20000,WAL,RUN,0.3110367892976589,4.2287139892578125
20000,WAL,CLD,0.38377926421404684,4.627946376800537
20000,WAL,CLU,0.3862876254180602,4.749388217926025
30000,WAL,RUN,0.2909698996655518,4.417740821838379
30000,WAL,CLD,0.41638795986622074,4.330061912536621
30000,WAL,CLU,0.3603678929765886,4.40972900390625
40000,WAL,RUN,0.32608695652173914,4.105957984924316
40000,WAL,CLD,0.3988294314381271,4.48773193359375
40000,WAL,CLU,0.4005016722408027,4.8304619789123535
50000,WAL,RUN,0.338628762541806,4.2359819412231445
50000,WAL,CLD,0.45568561872909696,4.127057075500488
50000,WAL,CLU,0.41304347826086957,4.820648193359375
60000,WAL,RUN,0.30267558528428096,4.413646697998047
60000,WAL,CLD,0.36705685618729095,5.155807971954346
60000,WAL,CLU,0.3319397993311037,5.6062541007995605
70000,WAL,RUN,0.29431438127090304,4.702474117279053
70000,WAL,CLD,0.45819397993311034,3.8643505573272705
70000,WAL,CLU,0.4289297658862876,4.493497371673584
80000,WAL,RUN,0.28929765886287623,5.1200761795043945
80000,WAL,CLD,0.4506688963210702,4.155189514160156
80000,WAL,CLU,0.3996655518394649,4.901008129119873
90000,WAL,RUN,0.36454849498327757,4.090215682983398
90000,WAL,CLD,0.43812709030100333,4.788030624389648
90000,WAL,CLU,0.4489966555183946,4.04783296585083
100000,WAL,RUN,0.451505016722408,3.9968767166137695
100000,WAL,CLD,0.5,3.9443933963775635
100000,WAL,CLU,0.43394648829431437,3.9059066772460938
110000,WAL,RUN,0.3862876254180602,4.705406188964844
110000,WAL,CLD,0.4682274247491639,4.000720977783203
110000,WAL,CLU,0.5217391304347826,3.5200459957122803
120000,WAL,RUN,0.3988294314381271,3.9553630352020264
120000,WAL,CLD,0.4657190635451505,4.004228115081787
120000,WAL,CLU,0.4540133779264214,3.9214344024658203
130000,WAL,RUN,0.3745819397993311,4.708151340484619
130000,WAL,CLD,0.47240802675585286,4.530014991760254
130000,WAL,CLU,0.5292642140468228,3.3696541786193848
140000,WAL,RUN,0.40384615384615385,4.781035900115967
140000,WAL,CLD,0.36789297658862874,4.976543426513672
140000,WAL,CLU,0.46488294314381273,3.974375009536743
150000,WAL,RUN,0.4306020066889632,3.739966630935669
150000,WAL,CLD,0.44481605351170567,4.393514156341553
150000,WAL,CLU,0.4807692307692308,3.6404714584350586
160000,WAL,RUN,0.3762541806020067,4.6855998039245605
160000,WAL,CLD,0.49498327759197325,4.500182151794434
160000,WAL,CLU,0.5066889632107023,3.389535903930664
170000,WAL,RUN,0.4013377926421405,3.8461525440216064
170000,WAL,CLD,0.5100334448160535,4.23716926574707
170000,WAL,CLU,0.5585284280936454,3.222154140472412
180000,WAL,RUN,0.3486622073578595,5.01861047744751
180000,WAL,CLD,0.5292642140468228,4.165185928344727
180000,WAL,CLU,0.5125418060200669,3.6470513343811035
190000,WAL,RUN,0.35618729096989965,4.3724751472473145
190000,WAL,CLD,0.540133779264214,3.8654119968414307
190000,WAL,CLU,0.5183946488294314,3.1059112548828125
200000,WAL,RUN,0.3085284280936455,5.196639537811279
200000,WAL,CLD,0.5702341137123745,3.747675657272339
200000,WAL,CLU,0.5309364548494984,2.976043224334717
210000,WAL,RUN,0.3779264214046823,5.258310317993164
210000,WAL,CLD,0.5217391304347826,4.527109146118164
210000,WAL,CLU,0.520066889632107,3.3042311668395996
220000,WAL,RUN,0.3770903010033445,4.750896453857422
220000,WAL,CLD,0.5367892976588629,4.660975456237793
220000,WAL,CLU,0.5719063545150501,2.674541711807251
230000,WAL,RUN,0.3503344481605351,4.449717998504639
230000,WAL,CLD,0.6195652173913043,3.3218092918395996
230000,WAL,CLU,0.5769230769230769,2.9927024841308594
240000,WAL,RUN,0.34615384615384615,4.71613883972168
240000,WAL,CLD,0.6162207357859532,3.548862934112549
240000,WAL,CLU,0.5593645484949833,2.823936939239502
250000,WAL,RUN,0.3076923076923077,4.929174423217773
250000,WAL,CLD,0.6279264214046822,2.7115421295166016
250000,WAL,CLU,0.5451505016722408,3.202486753463745
260000,WAL,RUN,0.30351170568561875,4.755659103393555
260000,WAL,CLD,0.6162207357859532,3.692176342010498
260000,WAL,CLU,0.5719063545150501,2.627751588821411
270000,WAL,RUN,0.26421404682274247,4.9472174644470215
270000,WAL,CLD,0.6613712374581939,2.8993773460388184
270000,WAL,CLU,0.5911371237458194,2.6213173866271973
280000,WAL,RUN,0.358695652173913,3.756344795227051
280000,WAL,CLD,0.6638795986622074,2.437619686126709
280000,WAL,CLU,0.7031772575250836,1.6675786972045898
290000,WAL,RUN,0.3879598662207358,3.7594566345214844
290000,WAL,CLD,0.6438127090301003,2.767035722732544
290000,WAL,CLU,0.6162207357859532,2.3568789958953857
300000,WAL,RUN,0.30267558528428096,4.474589824676514
300000,WAL,CLD,0.6287625418060201,3.4948534965515137
300000,WAL,CLU,0.5936454849498328,2.4739067554473877
310000,WAL,RUN,0.3177257525083612,4.472087383270264
310000,WAL,CLD,0.6605351170568562,2.5986969470977783
310000,WAL,CLU,0.6304347826086957,2.0089499950408936
320000,WAL,RUN,0.290133779264214,5.151283264160156
320000,WAL,CLD,0.6663879598662207,3.141090154647827
320000,WAL,CLU,0.6229096989966555,1.987212061882019
330000,WAL,RUN,0.3904682274247492,3.7152202129364014
330000,WAL,CLD,0.6563545150501672,2.2541980743408203
330000,WAL,CLU,0.6939799331103679,1.740734338760376
340000,WAL,RUN,0.2993311036789298,4.507928371429443
340000,WAL,CLD,0.6195652173913043,3.0193142890930176
340000,WAL,CLU,0.6613712374581939,1.7520464658737183
350000,WAL,RUN,0.32357859531772576,4.34652042388916
350000,WAL,CLD,0.6454849498327759,3.077064037322998
350000,WAL,CLU,0.6521739130434783,2.0000109672546387
360000,WAL,RUN,0.3285953177257525,4.415192604064941
360000,WAL,CLD,0.6488294314381271,2.944197416305542
360000,WAL,CLU,0.6647157190635451,1.8390998840332031
370000,WAL,RUN,0.3394648829431438,4.507027626037598
370000,WAL,CLD,0.6471571906354515,2.9946045875549316
370000,WAL,CLU,0.6580267558528428,1.7294350862503052
