step,source,target,accuracy,loss
10000,WAL,RUN,0.04408728988498968,10.679725646972656
10000,WAL,CLD,0.05838985549985255,10.142375946044922
10000,WAL,CLU,0.06325567679150693,11.39899730682373
20000,WAL,RUN,0.033618401651430256,11.499195098876953
20000,WAL,CLD,0.06340312592155706,9.446823120117188
20000,WAL,CLU,0.08124447065762312,10.992440223693848
30000,WAL,RUN,0.04158065467413742,11.53297233581543
30000,WAL,CLD,0.06620465939250958,9.631035804748535
30000,WAL,CLU,0.08389855499852551,10.20224380493164
40000,WAL,RUN,0.03848422294308464,11.502901077270508
40000,WAL,CLD,0.07401946328516662,8.604835510253906
40000,WAL,CLU,0.11353583013860218,9.650703430175781
50000,WAL,RUN,0.047183721616042465,11.57341480255127
50000,WAL,CLD,0.06635210852255971,8.738715171813965
50000,WAL,CLU,0.1005603066941905,9.999876022338867
60000,WAL,RUN,0.04393984075493955,11.361613273620605
60000,WAL,CLD,0.09569448540253613,8.334187507629395
60000,WAL,CLU,0.10808021232674728,9.8528470993042
70000,WAL,RUN,0.05042760247714539,10.992049217224121
70000,WAL,CLD,0.07372456502506636,8.027702331542969
70000,WAL,CLU,0.0992332645237393,9.987178802490234
80000,WAL,RUN,0.049837805956944856,10.996153831481934
80000,WAL,CLD,0.07726334414626954,8.704997062683105
80000,WAL,CLU,0.07549395458566795,9.687675476074219
90000,WAL,RUN,0.03509289295193158,11.907951354980469
90000,WAL,CLD,0.08227661456797405,8.479657173156738
90000,WAL,CLU,0.07166027720436449,10.370929718017578
100000,WAL,RUN,0.05514597463874963,11.314654350280762
100000,WAL,CLD,0.0775582424063698,8.386582374572754
100000,WAL,CLU,0.08168681804777352,9.650154113769531
110000,WAL,RUN,0.04806841639634326,11.228090286254883
110000,WAL,CLD,0.08964907107048069,8.591389656066895
110000,WAL,CLU,0.11825420230020643,9.260797500610352
120000,WAL,RUN,0.049395458566794455,11.366085052490234
120000,WAL,CLD,0.09259805367148334,8.6405668258667
120000,WAL,CLU,0.08212916543792391,10.277018547058105
130000,WAL,RUN,0.038336773813034505,12.105447769165039
130000,WAL,CLD,0.09628428192273665,8.7635498046875
130000,WAL,CLU,0.09864346800353878,9.664316177368164
140000,WAL,RUN,0.04172810380418755,11.27818775177002
140000,WAL,CLD,0.10970215275729873,8.213537216186523
140000,WAL,CLU,0.10041285756414037,9.252236366271973
150000,WAL,RUN,0.031406664700678266,12.087368965148926
150000,WAL,CLD,0.10218224712474197,8.973334312438965
150000,WAL,CLU,0.09466234149218519,10.055325508117676
160000,WAL,RUN,0.03273370687112946,12.206482887268066
160000,WAL,CLD,0.08109702152757299,8.950135231018066
160000,WAL,CLU,0.10218224712474197,9.704264640808105
170000,WAL,RUN,0.044971984665290475,11.662714004516602
170000,WAL,CLD,0.07637864936596873,9.079813957214355
170000,WAL,CLU,0.06473016809200825,10.406964302062988
180000,WAL,RUN,0.03258625774107933,12.078916549682617
180000,WAL,CLD,0.1023296962547921,8.220285415649414
180000,WAL,CLU,0.10247714538484223,9.262721061706543
190000,WAL,RUN,0.021085225597168977,12.209493637084961
190000,WAL,CLD,0.11795930404010617,8.092342376708984
190000,WAL,CLU,0.11456797404895311,8.800260543823242
200000,WAL,RUN,0.030816868180477734,12.474162101745605
200000,WAL,CLD,0.1018873488646417,8.730046272277832
200000,WAL,CLU,0.09082866411088175,9.572071075439453
210000,WAL,RUN,0.021527572987319374,12.722058296203613
210000,WAL,CLD,0.09982306104393984,9.087648391723633
210000,WAL,CLU,0.10395163668534356,9.424019813537598
220000,WAL,RUN,0.019168386906517253,12.940052032470703
220000,WAL,CLD,0.08758478324977882,9.122557640075684
220000,WAL,CLU,0.10719551754644648,9.992670059204102
230000,WAL,RUN,0.02403420819817163,11.652968406677246
230000,WAL,CLD,0.09053376585078148,8.982813835144043
230000,WAL,CLU,0.09156590976113241,9.689033508300781
240000,WAL,RUN,0.02683574166912415,12.124967575073242
240000,WAL,CLD,0.09436744323208493,8.855012893676758
240000,WAL,CLU,0.10881745797699793,9.143669128417969
250000,WAL,RUN,0.03184901209082867,12.062374114990234
250000,WAL,CLD,0.0992332645237393,8.560404777526855
250000,WAL,CLU,0.11309348274845178,9.204076766967773
260000,WAL,RUN,0.022412267767620172,12.237777709960938
260000,WAL,CLD,0.08979652020053082,8.515954971313477
260000,WAL,CLU,0.09967561191388971,9.38433837890625
270000,WAL,RUN,0.023149513417870835,12.343127250671387
270000,WAL,CLD,0.09893836626363904,8.857810020446777
270000,WAL,CLU,0.09628428192273665,9.758784294128418
280000,WAL,RUN,0.019020937776467118,13.362869262695312
